"animal_id","name","datetime","datetime2","found_location","intake_type","intake_condition","animal_type","sex_upon_intake","age_upon_intake","breed","color"
"A903968","*Bingley","2024-05-05T10:54:00.000","2024-05-05T10:54:00.000","Bitter Creek Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","1 year","Domestic Shorthair","Brown Tabby"
"A903954",,"2024-05-05T11:00:00.000","2024-05-05T11:00:00.000","7000 Windrift Way in Austin (TX)","Stray","Injured","Cat","Neutered Male","10 years","Domestic Shorthair","Orange Tabby"
"A903957",,"2024-05-05T11:05:00.000","2024-05-05T11:05:00.000","10401 North Lamar Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Male","1 weeks","Domestic Shorthair","Black"
"A903958",,"2024-05-05T11:05:00.000","2024-05-05T11:05:00.000","10401 North Lamar Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Female","1 weeks","Domestic Shorthair","Black"
"A903959",,"2024-05-05T11:05:00.000","2024-05-05T11:05:00.000","10401 North Lamar Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Male","1 weeks","Domestic Shorthair","Black"
"A849446","Oso","2024-05-05T11:40:00.000","2024-05-05T11:40:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","3 years","Anatol Shepherd","Buff/Black"
"A903963","Alexis Rose","2024-05-05T11:49:00.000","2024-05-05T11:49:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","7 years","Domestic Shorthair","Calico"
"A894646","Cup Cuppy","2024-05-05T11:59:00.000","2024-05-05T11:59:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","10 years","Miniature Poodle","White"
"A903967","*Felix","2024-05-05T12:06:00.000","2024-05-05T12:06:00.000","1815 Greenbrook in Austin (TX)","Stray","Sick","Dog","Intact Male","2 years","Pit Bull","Black"
"A903970","*Beatrice","2024-05-05T12:06:00.000","2024-05-05T12:06:00.000","1815 Greenbrook in Austin (TX)","Stray","Sick","Dog","Intact Female","3 years","Pit Bull","Blue"
"A903971",,"2024-05-05T12:06:00.000","2024-05-05T12:06:00.000","1815 Greenbrook in Austin (TX)","Stray","Sick","Dog","Intact Male","3 months","Pit Bull","Brown"
"A903972",,"2024-05-05T12:15:00.000","2024-05-05T12:15:00.000","12234 Branston Drive in Austin (TX)","Stray","Neonatal","Cat","Intact Female","2 weeks","Domestic Shorthair","Silver Lynx Point"
"A903974",,"2024-05-05T12:15:00.000","2024-05-05T12:15:00.000","12234 Branston Drive in Austin (TX)","Stray","Neonatal","Cat","Intact Male","2 weeks","Domestic Shorthair","Silver Lynx Point"
"A903975",,"2024-05-05T12:15:00.000","2024-05-05T12:15:00.000","12234 Branston Drive in Austin (TX)","Stray","Neonatal","Cat","Intact Male","2 weeks","Domestic Shorthair","Black"
"A903976",,"2024-05-05T12:15:00.000","2024-05-05T12:15:00.000","12234 Branston Drive in Austin (TX)","Stray","Neonatal","Cat","Intact Female","2 weeks","Domestic Shorthair","Black"
"A903977","*Stetson","2024-05-05T12:44:00.000","2024-05-05T12:44:00.000","Austin (TX)","Public Assist","Normal","Dog","Intact Male","1 month","Pointer Mix","Black/White"
"A903980",,"2024-05-05T12:53:00.000","2024-05-05T12:53:00.000","Fm 812 in Austin (TX)","Stray","Neonatal","Cat","Intact Male","1 weeks","Domestic Shorthair","Brown Tabby/White"
"A903981",,"2024-05-05T12:53:00.000","2024-05-05T12:53:00.000","Fm 812 in Austin (TX)","Stray","Neonatal","Cat","Intact Female","1 weeks","Domestic Shorthair","Torbie"
"A903982",,"2024-05-05T12:53:00.000","2024-05-05T12:53:00.000","Fm 812 in Austin (TX)","Stray","Neonatal","Cat","Intact Male","1 weeks","Domestic Shorthair","Orange Tabby/White"
"A903985","*Ginny","2024-05-05T13:19:00.000","2024-05-05T13:19:00.000","7207 Colony Park Drive in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Pit Bull/Labrador Retriever","Tan/Cream"
"A903978","*Georgia","2024-05-05T13:22:00.000","2024-05-05T13:22:00.000","10507 Mellow Meadows in Austin (TX)","Stray","Injured","Cat","Intact Female","1 year","Domestic Shorthair","Tortie"
"A903979",,"2024-05-05T13:22:00.000","2024-05-05T13:22:00.000","1112 Coaches Crossing Path in Travis (TX)","Wildlife","Injured","Other","Unknown","2 years","Skunk","Black/White"
"A903983",,"2024-05-05T13:25:00.000","2024-05-05T13:25:00.000","10800 Thaxton Rd in Austin (TX)","Stray","Injured","Dog","Intact Female","1 month","Great Pyrenees","White"
"A903988","*Corduroy","2024-05-05T14:15:00.000","2024-05-05T14:15:00.000","Austin (TX)","Abandoned","Normal","Cat","Intact Male","3 weeks","Domestic Shorthair","White/Orange Tabby"
"A903989","Ginseng","2024-05-05T14:49:00.000","2024-05-05T14:49:00.000","301 East 4Th St in Austin (TX)","Stray","Injured","Dog","Intact Male","10 months","Miniature Poodle Mix","White"
"A774030","Stanley","2024-05-05T15:32:00.000","2024-05-05T15:32:00.000","741 Pedernales in Austin (TX)","Stray","Normal","Dog","Intact Male","7 years","Miniature Schnauzer Mix","White"
"A903994","*Otto","2024-05-05T15:37:00.000","2024-05-05T15:37:00.000","7105 Kildare Cv in Austin (TX)","Stray","Normal","Dog","Intact Male","3 months","Pointer/Great Pyrenees","Black/White"
"A903999","Padme","2024-05-05T17:59:00.000","2024-05-05T17:59:00.000","2020 East Riverside Drive in Austin (TX)","Public Assist","Normal","Dog","Spayed Female","12 years","Australian Shepherd/Australian Cattle Dog","Black/White"
"A904006","*Daphne","2024-05-06T07:04:00.000","2024-05-06T07:04:00.000","15630 Vision Drive  Suite B in Travis (TX)","Stray","Injured","Cat","Intact Female","1 year","Domestic Shorthair","Calico"
"A904007",,"2024-05-06T08:36:00.000","2024-05-06T08:36:00.000","1615 Dingan Ln in Austin (TX)","Wildlife","Injured","Other","Unknown","1 year","Fox","Brown/Red"
"A904013",,"2024-05-06T09:49:00.000","2024-05-06T09:49:00.000","Frontier Valley Drive in Austin (TX)","Stray","Sick","Cat","Intact Male","4 weeks","Domestic Longhair","Brown Tabby"
"A904014",,"2024-05-06T09:50:00.000","2024-05-06T09:50:00.000","7201 Levander Loop in Austin (TX)","Abandoned","Neonatal","Cat","Intact Male","1 week","Domestic Shorthair","Orange"
"A904015",,"2024-05-06T09:50:00.000","2024-05-06T09:50:00.000","7201 Levander Loop in Austin (TX)","Abandoned","Neonatal","Cat","Intact Male","1 week","Domestic Shorthair","Black"
"A904018","Destiny","2024-05-06T10:00:00.000","2024-05-06T10:00:00.000","4725 Navarro Creek Rd in Travis (TX)","Stray","Normal","Dog","Intact Female","3 years","Australian Cattle Dog Mix","Black/Gray"
"A904017",,"2024-05-06T10:01:00.000","2024-05-06T10:01:00.000","Overpass On Mopac At Hwy 290 in Austin (TX)","Stray","Injured","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby/White"
"A904022","Mackenzie","2024-05-06T10:14:00.000","2024-05-06T10:14:00.000","7804 Nunsland Dr in Austin (TX)","Public Assist","Normal","Dog","Intact Female","3 years","Standard Poodle/Labrador Retriever","Black/White"
"A904023","Jacks","2024-05-06T10:14:00.000","2024-05-06T10:14:00.000","7804 Nunsland Dr in Austin (TX)","Public Assist","Normal","Dog","Intact Male","3 years","Standard Poodle/Labrador Retriever","Black/White"
"A904028","*Penny","2024-05-06T10:19:00.000","2024-05-06T10:19:00.000","2315 Teri Road in Austin (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Brown Tabby"
"A904126","*Caspar","2024-05-06T10:19:00.000","2024-05-06T10:19:00.000","2315 Teri Road in Austin (TX)","Stray","Normal","Cat","Intact Male","0 years","Domestic Shorthair","Lilac Point"
"A904127","*Cooper","2024-05-06T10:19:00.000","2024-05-06T10:19:00.000","2315 Teri Road in Austin (TX)","Stray","Normal","Cat","Intact Male","0 years","Domestic Shorthair","Lilac Point"
"A904128","*Cookie","2024-05-06T10:19:00.000","2024-05-06T10:19:00.000","2315 Teri Road in Austin (TX)","Stray","Normal","Cat","Intact Male","0 years","Domestic Shorthair","Blue Tabby/White"
"A904129","*Bootsy","2024-05-06T10:19:00.000","2024-05-06T10:19:00.000","2315 Teri Road in Austin (TX)","Stray","Normal","Cat","Intact Male","0 years","Domestic Shorthair","Brown Tabby"
"A904130","*Tab","2024-05-06T10:19:00.000","2024-05-06T10:19:00.000","2315 Teri Road in Austin (TX)","Stray","Normal","Cat","Intact Male","0 years","Domestic Shorthair","Brown Tabby/White"
"A904024",,"2024-05-06T10:39:00.000","2024-05-06T10:39:00.000","4505 Lyra Cir in Austin (TX)","Stray","Sick","Dog","Intact Male","5 months","Labrador Retriever Mix","Brown/Black"
"A904035",,"2024-05-06T11:02:00.000","2024-05-06T11:02:00.000","907 Prairie Trail in Austin (TX)","Stray","Normal","Cat","Intact Male","2 weeks","Domestic Shorthair","Lynx Point"
"A904036",,"2024-05-06T11:02:00.000","2024-05-06T11:02:00.000","907 Prairie Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","2 weeks","Domestic Shorthair","Lynx Point"
"A904037",,"2024-05-06T11:02:00.000","2024-05-06T11:02:00.000","907 Prairie Trail in Austin (TX)","Stray","Normal","Cat","Intact Male","2 weeks","Domestic Shorthair","Lynx Point"
"A904038",,"2024-05-06T11:02:00.000","2024-05-06T11:02:00.000","907 Prairie Trail in Austin (TX)","Stray","Normal","Cat","Intact Male","2 weeks","Domestic Shorthair","Gray Tabby"
"A904039",,"2024-05-06T11:02:00.000","2024-05-06T11:02:00.000","907 Prairie Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","2 weeks","Domestic Shorthair","Black"
"A904026","*Parsnip","2024-05-06T11:06:00.000","2024-05-06T11:06:00.000","6301 Harold Court in Austin (TX)","Stray","Neonatal","Cat","Intact Female","3 weeks","Domestic Shorthair","Cream Tabby"
"A904027","Goofy","2024-05-06T11:10:00.000","2024-05-06T11:10:00.000","15100 Mimebark Way in Travis (TX)","Stray","Normal","Dog","Intact Male","1 year","Dachshund/Chihuahua Shorthair","Brown Brindle/Black"
"A904029","*Cookie Dough","2024-05-06T11:10:00.000","2024-05-06T11:10:00.000","15100 Mimebark Way in Travis (TX)","Stray","Normal","Dog","Intact Female","2 years","German Shepherd/Labrador Retriever","Black/Tan"
"A903086","*Troubadour","2024-05-06T11:16:00.000","2024-05-06T11:16:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","1 year","Doberman Pinsch","Black/Red"
"A904040","*Turnip","2024-05-06T11:30:00.000","2024-05-06T11:30:00.000","7Th And Colorado in Austin (TX)","Stray","Normal","Cat","Intact Female","3 weeks","Siamese Mix","Lynx Point"
"A904049",,"2024-05-06T11:46:00.000","2024-05-06T11:46:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Black"
"A904050",,"2024-05-06T11:46:00.000","2024-05-06T11:46:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Tortie"
"A904051",,"2024-05-06T11:46:00.000","2024-05-06T11:46:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","1 month","Domestic Medium Hair","Brown Tabby"
"A904052",,"2024-05-06T11:46:00.000","2024-05-06T11:46:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
"A876313","Lil Baby","2024-05-06T11:54:00.000","2024-05-06T11:54:00.000","8103 View Ridge Drive in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Black Mouth Cur/Labrador Retriever","Fawn/White"
"A904053","*Steely","2024-05-06T12:10:00.000","2024-05-06T12:10:00.000","Travis (TX)","Owner Surrender","Normal","Other","Intact Male","2 years","Guinea Pig","Brown"
"A904054","*Dan","2024-05-06T12:10:00.000","2024-05-06T12:10:00.000","Travis (TX)","Owner Surrender","Normal","Other","Intact Male","2 years","Guinea Pig","Brown/White"
"A904043","Chloe","2024-05-06T12:19:00.000","2024-05-06T12:19:00.000","2311 Bitter Creek Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby/White"
"A904044","Ame","2024-05-06T12:19:00.000","2024-05-06T12:19:00.000","2311 Bitter Creek Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Torbie"
"A904046","Luna","2024-05-06T12:19:00.000","2024-05-06T12:19:00.000","2311 Bitter Creek Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby/White"
"A904047","Switch","2024-05-06T12:19:00.000","2024-05-06T12:19:00.000","2311 Bitter Creek Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Orange Tabby"
"A822374","Clover","2024-05-06T12:39:00.000","2024-05-06T12:39:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Neutered Male","4 years","Domestic Shorthair","Brown Tabby"
"A904059",,"2024-05-06T13:12:00.000","2024-05-06T13:12:00.000","1111 Village Green Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Calico"
"A904060",,"2024-05-06T13:12:00.000","2024-05-06T13:12:00.000","1111 Village Green Dr in Austin (TX)","Stray","Normal","Cat","Unknown","1 year","Domestic Shorthair","Brown Tabby/White"
"A904063","*Roberto","2024-05-06T13:17:00.000","2024-05-06T13:17:00.000","1913 Robbins Place in Austin (TX)","Stray","Injured","Cat","Intact Male","2 years","Domestic Shorthair","Gray"
"A904062",,"2024-05-06T13:21:00.000","2024-05-06T13:21:00.000","10739 Old Lockhart Rd in Austin (TX)","Stray","Normal","Cat","Intact Male","1 weeks","Domestic Shorthair","Blue"
"A903992","Ace","2024-05-06T13:24:00.000","2024-05-06T13:24:00.000","7002 Onion Creek Drive in Austin (TX)","Stray","Normal","Dog","Intact Male","4 years","Labrador Retriever/Pit Bull","Black/White"
"A903991","Chito","2024-05-06T13:24:00.000","2024-05-06T13:24:00.000","7002 Onion Creek Drive in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Pit Bull/German Shepherd","Brown/Black"
"A904066",,"2024-05-06T13:47:00.000","2024-05-06T13:47:00.000","427 Marlock Ridge in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Black/White"
"A904067",,"2024-05-06T13:47:00.000","2024-05-06T13:47:00.000","427 Marlock Ridge in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","White/Orange Tabby"
"A904064","Sunny","2024-05-06T13:51:00.000","2024-05-06T13:51:00.000","Mckinney Falls Parkway And William Cannon in Austin (TX)","Stray","Normal","Cat","Intact Female","7 months","Domestic Shorthair Mix","Orange Tabby"
"A904065",,"2024-05-06T13:52:00.000","2024-05-06T13:52:00.000","13021 Dessau Road Lot 693 in Austin (TX)","Stray","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Orange Tabby"
"A904073","Luna","2024-05-06T14:08:00.000","2024-05-06T14:08:00.000","9009 Elfen Cv in Austin (TX)","Stray","Normal","Dog","Spayed Female","9 years","Labrador Retriever","Tan"
"A904077","*Coconut","2024-05-06T15:10:00.000","2024-05-06T15:10:00.000","Montopolis Drive And East Riverside Drive in Austin (TX)","Stray","Injured","Dog","Neutered Male","12 years","Chihuahua Shorthair","White/Tan"
"A904076","Cloud","2024-05-06T15:26:00.000","2024-05-06T15:26:00.000","811 W Slaughter Ln in Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","2 years","Chihuahua Shorthair","White/Brown"
"A904079","Jesse","2024-05-06T15:35:00.000","2024-05-06T15:35:00.000","14608 Rhone Drive in Travis (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Brown Tabby/White"
"A904080","Mochi","2024-05-06T15:35:00.000","2024-05-06T15:35:00.000","14608 Rhone Drive in Travis (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Brown Tabby"
"A904081",,"2024-05-06T15:35:00.000","2024-05-06T15:35:00.000","14608 Rhone Drive in Travis (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby"
"A904082","Atticus","2024-05-06T15:35:00.000","2024-05-06T15:35:00.000","14608 Rhone Drive in Travis (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Brown Tabby"
"A904083",,"2024-05-06T15:35:00.000","2024-05-06T15:35:00.000","14608 Rhone Drive in Travis (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Brown Tabby/White"
"A904086","Juni","2024-05-06T15:43:00.000","2024-05-06T15:43:00.000","1802 River Crossing Circle Apartment C in Austin (TX)","Stray","Normal","Cat","Neutered Male","2 years","Domestic Shorthair","Brown Tabby/White"
"A894450","*Buddy","2024-05-06T16:00:00.000","2024-05-06T16:00:00.000","6401 Rialto Blvd in Travis (TX)","Stray","Normal","Dog","Neutered Male","11 months","Labrador Retriever","Black"
"A904085",,"2024-05-06T16:08:00.000","2024-05-06T16:08:00.000","2300 Red River St in Austin (TX)","Stray","Injured","Cat","Intact Male","1 month","Domestic Longhair","Brown Tabby"
"A904069","Kenny","2024-05-06T16:14:00.000","2024-05-06T16:14:00.000","8209 View Ridge in Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","3 years","Pit Bull Mix","Brown Brindle/White"
"A904088",,"2024-05-06T16:33:00.000","2024-05-06T16:33:00.000","Travis (TX)","Stray","Normal","Cat","Intact Male","2 weeks","Domestic Shorthair","Orange Tabby"
"A904091","Willie","2024-05-06T17:00:00.000","2024-05-06T17:00:00.000","Austin (TX)","Owner Surrender","Normal","Other","Unknown","1 year","Guinea Pig","Gray/White"
"A902032","Sparrow","2024-05-06T17:16:00.000","2024-05-06T17:16:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Neutered Male","2 months","Domestic Shorthair","Black"
"A904090",,"2024-05-06T17:31:00.000","2024-05-06T17:31:00.000","Wavecrest And Ribbon Reef in Austin (TX)","Stray","Normal","Cat","Spayed Female","1 year","Domestic Shorthair","Brown Tabby"
"A904103",,"2024-05-07T07:53:00.000","2024-05-07T07:53:00.000","Lily Terrace And Palm Circle in Austin (TX)","Stray","Sick","Dog","Intact Male","3 years","Labrador Retriever Mix","Chocolate/White"
"A904108","*Lily","2024-05-07T08:46:00.000","2024-05-07T08:46:00.000","2124 E Saint Elmo Rd in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Golden Retriever","White"
"A904115","*Peanut Butter","2024-05-07T09:03:00.000","2024-05-07T09:03:00.000","1901 S Lamar Blvd in Austin (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Orange Tabby"
"A904117","*Honey","2024-05-07T09:03:00.000","2024-05-07T09:03:00.000","1901 S Lamar Blvd in Austin (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Medium Hair","Tortie"
"A904121","Rio","2024-05-07T10:08:00.000","2024-05-07T10:08:00.000","19213 Duty in Travis (TX)","Abandoned","Other","Dog","Intact Female","4 years","Miniature Schnauzer","Black/Gray"
"A904131","Angelo","2024-05-07T11:03:00.000","2024-05-07T11:03:00.000","1235 Armadillo Rd in Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","3 years","Boxer Mix","Brown Brindle/White"
"A904132","Beauty","2024-05-07T11:03:00.000","2024-05-07T11:03:00.000","1235 Armadillo Rd in Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","3 years","Carolina Dog/Labrador Retriever","Tan/White"
"A904116","*Sprinkles","2024-05-07T11:13:00.000","2024-05-07T11:13:00.000","1901 South Lamar Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Brown Tabby"
"A904136","*Scooter","2024-05-07T11:17:00.000","2024-05-07T11:17:00.000","13121 Brahmin Dr in Austin (TX)","Stray","Sick","Cat","Intact Male","1 month","Domestic Shorthair","Blue"
